2018-01-12 09:37:57.5264 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 
2018-01-12 11:15:40.3832 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5280 

2018-01-12 11:16:46.7171 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5340 

2018-01-12 11:17:54.5226 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5400 

2018-01-12 11:19:05.1694 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5460 

2018-01-12 11:20:11.2278 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5520 

2018-01-12 11:21:16.8424 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5580 

2018-01-12 11:22:23.1475 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5640 

2018-01-12 11:23:27.5089 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5700 

2018-01-12 11:24:36.1242 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5760 

2018-01-12 11:25:44.1269 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5820 

2018-01-12 11:26:48.5005 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5880 

2018-01-12 11:27:53.2790 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5940 

2018-01-12 11:28:58.1315 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6000 

2018-01-12 11:30:02.6267 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6060 

2018-01-12 11:31:07.5596 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6120 

2018-01-12 11:32:11.9878 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6180 

2018-01-12 11:33:18.3173 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6240 

2018-01-12 11:34:24.1601 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6300 

2018-01-12 11:35:30.7292 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6360 

2018-01-12 11:36:37.0971 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6420 

2018-01-12 11:37:42.2542 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6480 

2018-01-12 11:38:46.7155 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6540 

2018-01-12 11:39:52.1169 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6600 

2018-01-12 11:40:56.5696 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6660 

2018-01-12 11:42:05.3890 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6720 

2018-01-12 11:43:12.9826 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6780 

2018-01-12 11:44:17.9060 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6840 

2018-01-12 11:45:24.9593 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6900 

2018-01-12 11:46:29.5013 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6960 

2018-01-12 11:47:33.9534 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7020 

2018-01-12 11:48:38.8717 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7080 

2018-01-12 11:49:49.3519 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7140 

2018-01-12 11:50:53.7143 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7200 

2018-01-12 11:51:59.9591 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7260 

2018-01-12 11:53:07.1022 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7320 

2018-01-12 11:54:12.4573 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7380 

2018-01-12 11:55:20.3411 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7440 

2018-01-12 11:56:25.6087 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7500 

2018-01-12 11:57:30.1413 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7560 

2018-01-12 11:58:36.7283 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7620 

2018-01-12 11:59:48.4420 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7680 

2018-01-12 12:00:58.2007 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7740 

2018-01-12 12:02:02.6713 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7800 

2018-01-12 12:03:07.7138 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7860 

2018-01-12 12:04:16.9523 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7920 

2018-01-12 12:05:23.4555 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7980 

2018-01-12 12:06:28.1523 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8040 

2018-01-12 12:07:33.3036 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8100 

2018-01-12 12:08:40.9153 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8160 

2018-01-12 12:09:50.3876 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8220 

2018-01-12 12:10:55.1888 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8280 

2018-01-12 12:12:01.0809 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8340 

2018-01-12 12:13:05.7555 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8400 

2018-01-12 12:14:10.7602 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8460 

2018-01-12 12:15:21.8022 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8520 

2018-01-12 12:16:29.7768 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8580 

2018-01-12 12:17:34.4590 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8640 

2018-01-12 12:18:43.1147 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8700 

2018-01-12 12:19:49.3724 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8760 

2018-01-12 12:20:53.8025 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8820 

2018-01-12 12:21:59.8040 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8880 

2018-01-12 12:23:06.7296 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8940 

2018-01-12 12:24:16.1368 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9000 

2018-01-12 12:25:20.5728 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9060 

2018-01-12 12:26:25.8261 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9120 

2018-01-12 12:27:32.3487 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9180 

2018-01-12 12:28:39.0724 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9240 

2018-01-12 12:29:45.2347 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9300 

2018-01-12 12:30:53.0176 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9360 

2018-01-12 12:32:00.6641 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9420 

2018-01-12 12:33:04.9976 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9480 

2018-01-12 12:34:09.4502 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9540 

2018-01-12 12:35:17.9357 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9600 

2018-01-12 12:36:22.5879 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9660 

2018-01-12 12:37:27.8904 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9720 

2018-01-12 12:38:35.2740 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9780 

2018-01-12 12:39:43.0685 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9840 

2018-01-12 12:40:49.6593 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9900 

2018-01-12 12:41:54.5660 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 9960 

2018-01-12 12:43:14.4290 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 10020 

2018-01-12 12:44:22.0956 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 10080 

2018-01-12 12:45:31.7574 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 10140 

2018-01-12 12:46:36.0434 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 10200 

2018-01-12 12:47:44.5086 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 10260 

2018-01-12 12:48:49.3668 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 10320 

2018-01-12 17:04:21.7017 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-12 17:04:21.7382 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-12 17:04:22.3494 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск пуллинга telegram API 

2018-01-12 17:05:39.5069 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 60 

2018-01-12 17:06:31.7789 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-12 17:06:31.7984 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:372 user_id:459569 chat_id:-156558308 username:Sergeiaf name: Сергей Федоров date: 1515765991 message:'/t @Sergeiaf 350 @TretyakRoman' 

2018-01-12 17:06:32.2431 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-12 17:06:32.2591 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Sergeiaf 350 @TretyakRoman' 

2018-01-12 17:06:32.2591 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Sergeiaf' 

2018-01-12 17:06:32.2794 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '350' 

2018-01-12 17:06:32.2880 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'TretyakRoman' 

2018-01-12 17:06:32.2880 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-12 17:06:32.3033 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-12 17:06:32.3923 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-12 17:06:32.3963 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-12 17:06:32.4895 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Sergeiaf amount:350 to:TretyakRoman 

2018-01-12 17:06:32.4895 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Sergeiaf' ,350 ,'TretyakRoman' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-12 17:06:32.6088 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-12 17:06:32.6134 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-12 17:06:32.6921 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Sergeiaf'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Sergeiaf'), 0) as Bal  

2018-01-12 17:06:32.7708 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Sergeiaf составляет -424,00 

2018-01-12 17:06:32.7708 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-12 17:06:32.7859 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-12 17:06:32.8683 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'TretyakRoman'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'TretyakRoman'), 0) as Bal  

2018-01-12 17:06:32.9505 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @TretyakRoman составляет 492,00 

2018-01-12 17:06:32.9620 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Транзакция 56 успешно добавлена
Баланс пользователя @Sergeiaf составляет -424,00
Баланс пользователя @TretyakRoman составляет 492,00 

2018-01-12 17:06:51.0319 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 120 

2018-01-12 17:07:00.1919 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-12 17:07:00.1919 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:374 user_id:459569 chat_id:-156558308 username:Sergeiaf name: Сергей Федоров date: 1515766019 message:'/t @Sergeiaf 410 @Infom' 

2018-01-12 17:07:00.1919 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-12 17:07:00.2097 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Sergeiaf 410 @Infom' 

2018-01-12 17:07:00.2097 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Sergeiaf' 

2018-01-12 17:07:00.2217 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '410' 

2018-01-12 17:07:00.2217 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'Infom' 

2018-01-12 17:07:00.2217 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-12 17:07:00.2217 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-12 17:07:00.3154 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-12 17:07:00.3154 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-12 17:07:00.3984 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Sergeiaf amount:410 to:Infom 

2018-01-12 17:07:00.3984 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Sergeiaf' ,410 ,'Infom' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-12 17:07:00.5162 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-12 17:07:00.5212 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-12 17:07:00.6000 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Sergeiaf'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Sergeiaf'), 0) as Bal  

2018-01-12 17:07:00.6800 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Sergeiaf составляет -14,00 

2018-01-12 17:07:00.6800 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

