2018-01-10 09:49:46.9905 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 
2018-01-10 11:20:46.4968 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1500 

2018-01-10 11:21:51.2610 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1560 

2018-01-10 11:23:01.6592 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1620 

2018-01-10 11:24:09.4150 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1680 

2018-01-10 11:25:14.5900 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1740 

2018-01-10 11:26:23.0580 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1800 

2018-01-10 11:27:28.0355 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1860 

2018-01-10 11:28:32.4438 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1920 

2018-01-10 11:29:38.8049 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1980 

2018-01-10 11:30:44.9302 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2040 

2018-01-10 11:31:49.4964 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2100 

2018-01-10 11:32:54.0681 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2160 

2018-01-10 11:34:00.7979 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2220 

2018-01-10 11:35:05.1724 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2280 

2018-01-10 11:36:12.9417 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2340 

2018-01-10 11:37:17.3121 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2400 

2018-01-10 11:38:21.9149 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2460 

2018-01-10 11:39:31.6556 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2520 

2018-01-10 11:40:36.7501 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2580 

2018-01-10 11:41:43.5284 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2640 

2018-01-10 11:42:55.4095 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2700 

2018-01-10 11:44:08.4898 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2760 

2018-01-10 11:45:15.3435 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2820 

2018-01-10 11:46:21.0596 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2880 

2018-01-10 11:47:28.1718 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2940 

2018-01-10 11:48:33.5188 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3000 

2018-01-10 11:49:41.3781 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3060 

2018-01-10 11:50:45.9359 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3120 

2018-01-10 11:51:51.3154 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3180 

2018-01-10 11:52:58.6605 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3240 

2018-01-10 11:54:05.5719 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3300 

2018-01-10 11:55:10.0654 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3360 

2018-01-10 11:56:16.6013 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3420 

2018-01-10 11:57:21.9925 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3480 

2018-01-10 11:58:26.4788 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3540 

2018-01-10 11:59:33.3595 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3600 

2018-01-10 12:00:40.1175 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3660 

2018-01-10 12:01:52.6209 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3720 

2018-01-10 12:02:58.7074 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3780 

2018-01-10 12:04:04.2184 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3840 

2018-01-10 12:05:09.9554 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3900 

2018-01-10 12:06:15.1727 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3960 

2018-01-10 12:07:22.5555 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4020 

2018-01-10 12:08:30.3359 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4080 

2018-01-10 12:09:35.8077 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4140 

2018-01-10 12:10:40.2171 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4200 

2018-01-10 12:11:44.7876 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4260 

2018-01-10 12:12:53.4738 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4320 

2018-01-10 12:13:58.2579 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4380 

2018-01-10 12:15:03.0307 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4440 

2018-01-10 12:16:07.3825 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4500 

2018-01-10 12:17:13.2067 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4560 

2018-01-10 12:18:20.5511 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4620 

2018-01-10 12:19:26.7677 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4680 

2018-01-10 12:20:33.0860 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4740 

2018-01-10 12:21:40.1059 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4800 

2018-01-10 12:22:44.9083 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4860 

2018-01-10 12:23:49.8857 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4920 

2018-01-10 12:24:57.9485 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4980 

2018-01-10 12:26:02.8248 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5040 

2018-01-10 12:27:09.5830 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5100 

2018-01-10 12:28:14.8573 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5160 

2018-01-10 12:29:21.7191 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5220 

2018-01-10 12:30:28.6418 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5280 

2018-01-10 12:31:33.4242 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5340 

2018-01-10 12:32:40.2896 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5400 

2018-01-10 12:33:45.2479 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5460 

2018-01-10 12:34:54.1665 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5520 

2018-01-10 12:36:00.6312 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5580 

2018-01-10 12:37:06.4750 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5640 

2018-01-10 12:38:12.5477 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5700 

2018-01-10 12:39:17.4357 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5760 

2018-01-10 12:40:22.6495 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5820 

2018-01-10 12:41:27.8455 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5880 

2018-01-10 12:42:39.6217 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 5940 

2018-01-10 12:43:53.4739 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6000 

2018-01-10 12:45:01.0731 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6060 

2018-01-10 12:46:08.0409 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6120 

2018-01-10 12:47:16.5775 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6180 

2018-01-10 12:48:22.9022 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6240 

2018-01-10 12:49:30.1321 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6300 

2018-01-10 12:50:36.7522 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6360 

2018-01-10 12:51:43.3654 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6420 

2018-01-10 12:52:49.3524 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6480 

2018-01-10 12:53:56.4910 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6540 

2018-01-10 12:55:07.0354 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6600 

2018-01-10 12:56:12.4662 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6660 

2018-01-10 12:57:21.2478 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6720 

2018-01-10 12:58:26.7584 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6780 

2018-01-10 12:59:37.7677 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6840 

2018-01-10 13:00:45.0867 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6900 

2018-01-10 13:01:52.1656 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 6960 

2018-01-10 13:02:58.6681 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7020 

2018-01-10 13:04:06.9082 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7080 

2018-01-10 13:05:15.0607 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7140 

2018-01-10 13:06:21.2932 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7200 

2018-01-10 13:07:31.4489 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7260 

2018-01-10 13:08:40.2689 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7320 

2018-01-10 13:09:46.8806 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7380 

2018-01-10 13:10:54.9320 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7440 

2018-01-10 13:11:59.2888 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7500 

2018-01-10 13:13:03.7239 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7560 

2018-01-10 13:14:08.7585 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7620 

2018-01-10 13:15:13.8557 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7680 

2018-01-10 13:16:18.5488 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7740 

2018-01-10 13:17:23.9889 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7800 

2018-01-10 13:18:28.6402 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7860 

2018-01-10 13:19:34.8019 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7920 

2018-01-10 13:20:43.1580 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 7980 

2018-01-10 13:21:53.1999 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8040 

2018-01-10 13:22:57.5324 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8100 

2018-01-10 13:24:01.9602 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8160 

2018-01-10 13:25:08.1935 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8220 

2018-01-10 13:26:13.4268 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8280 

2018-01-10 13:27:20.2620 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8340 

2018-01-10 13:28:24.5451 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8400 

2018-01-10 13:29:32.7283 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8460 

2018-01-10 13:30:43.2887 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8520 

2018-01-10 13:31:49.6821 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 8580 

2018-01-10 14:31:40.0434 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-10 14:31:40.0844 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-10 14:31:40.7564 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск пуллинга telegram API 

2018-01-10 14:32:44.3594 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 60 

2018-01-10 14:33:14.4987 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-10 14:33:14.5137 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:310 user_id:2730927 chat_id:-156558308 username:Infom name: Ruslan Kasimov date: 1515583993 message:'/t @Infom 236 @Sergeiaf' 

2018-01-10 14:33:15.0264 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-10 14:33:15.0264 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Infom 236 @Sergeiaf' 

2018-01-10 14:33:15.0474 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Infom' 

2018-01-10 14:33:15.0564 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '236' 

2018-01-10 14:33:15.0564 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'Sergeiaf' 

2018-01-10 14:33:15.0564 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-10 14:33:15.0794 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-10 14:33:15.1674 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-10 14:33:15.1674 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-10 14:33:15.2584 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:236 to:Sergeiaf 

2018-01-10 14:33:15.2584 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,236 ,'Sergeiaf' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-10 14:33:15.3977 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-10 14:33:15.4067 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-10 14:33:15.4900 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-10 14:33:15.5732 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет -1129,00 

2018-01-10 14:33:15.5732 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-10 14:33:15.5917 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-10 14:33:15.6739 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Sergeiaf'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Sergeiaf'), 0) as Bal  

2018-01-10 14:33:15.7575 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Sergeiaf составляет -356,00 

2018-01-10 14:33:15.7575 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Транзакция 38 успешно добавлена
Баланс пользователя @Infom составляет -1129,00
Баланс пользователя @Sergeiaf составляет -356,00 

2018-01-10 14:33:35.4787 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-10 14:33:35.4787 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:312 user_id:2730927 chat_id:-156558308 username:Infom name: Ruslan Kasimov date: 1515584015 message:'/t @Infom 335 @TretyakRoman' 

2018-01-10 14:33:35.4787 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-10 14:33:35.4947 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Infom 335 @TretyakRoman' 

2018-01-10 14:33:35.4947 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Infom' 

2018-01-10 14:33:35.4947 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '335' 

2018-01-10 14:33:35.5097 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'TretyakRoman' 

2018-01-10 14:33:35.5097 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-10 14:33:35.5097 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-10 14:33:35.5974 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-10 14:33:35.6064 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-10 14:33:35.6914 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:335 to:TretyakRoman 

2018-01-10 14:33:35.7014 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,335 ,'TretyakRoman' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-10 14:33:35.7985 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-10 14:33:35.8045 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-10 14:33:35.8836 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-10 14:33:35.9670 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет -794,00 

