2018-01-29 10:04:48.5711 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 
2018-01-29 10:08:07.5406 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-29 10:08:07.6271 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '1' to 'superkinder' 

2018-01-29 10:08:07.6351 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'superkinder' 

2018-01-29 10:08:07.6351 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'superkinder' 

2018-01-29 10:08:07.7255 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-29 10:08:07.7255 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-29 10:08:07.8111 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-29 10:08:07.8903 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет -1151,00 

2018-01-29 10:08:07.8963 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:515 to:infom 

2018-01-29 10:08:07.8963 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,515 ,'infom' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-29 10:08:07.9997 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-29 10:08:08.0800 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | INFO | Отправка сообщения пользователю о новой транзакции в личный чат 

2018-01-29 10:08:08.3034 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'infom' 

2018-01-29 10:08:08.3034 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-29 10:08:08.3943 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'infom'), 0) as Bal  

2018-01-29 10:08:08.4759 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @infom составляет -1151,00 

2018-01-29 10:08:08.4759 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:515 to:superkinder 

2018-01-29 10:08:08.4903 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,515 ,'superkinder' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-29 10:08:08.5827 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'superkinder' 

2018-01-29 10:08:08.6654 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | INFO | Отправка сообщения пользователю о новой транзакции в личный чат 

2018-01-29 10:08:08.8884 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'superkinder' 

2018-01-29 10:08:08.8974 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'superkinder' 

2018-01-29 10:08:08.9804 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'superkinder'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'superkinder'), 0) as Bal  

2018-01-29 10:08:09.0674 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @superkinder составляет -515,00 

2018-01-29 10:08:09.0764 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Обнаружена команда мультитранзакции, будет добавлено несколько транзакция с делением суммы на целые части
Транзакция 103 успешно добавлена
Транзакция 104 успешно добавлена
Баланс пользователя @Infom составляет -1151,00
Баланс пользователя @infom составляет -1151,00
Баланс пользователя @superkinder составляет -515,00
 

2018-01-29 10:08:09.2619 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-29 10:08:09.2729 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT -156558308 ,'group' ,'ОФФшор', 'Infom' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = -156558308) 

2018-01-29 10:08:09.3563 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-29 10:08:09.3653 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT -156558308 , 2730927, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = -156558308 AND [user_id] = 2730927) 

2018-01-29 10:08:26.4865 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 180 

2018-01-29 10:09:31.5879 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 240 

2018-01-29 10:10:15.9017 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-29 10:10:15.9067 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:665 user_id:147141378 chat_id:147141378 username:Superkinder name: Михаил Сенокосов date: 1517209814 message:'/t @superkinder 1940 @superkinder @infom @tretyakroman @sergeiaf' 

2018-01-29 10:10:15.9067 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-29 10:10:15.9067 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@superkinder 1940 @superkinder @infom @tretyakroman @sergeiaf' 

2018-01-29 10:10:15.9201 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'superkinder' 

2018-01-29 10:10:15.9201 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '1940' 

2018-01-29 10:10:15.9201 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Обнаружена мультитранзакция, поиск пользователей в подстроке '@superkinder @infom @tretyakroman @sergeiaf  

2018-01-29 10:10:15.9348 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'superkinder' 

2018-01-29 10:10:15.9348 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'infom' 

2018-01-29 10:10:15.9348 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'tretyakroman' 

2018-01-29 10:10:15.9348 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'sergeiaf' 

2018-01-29 10:10:15.9528 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | Количество пользователей to в мультитранзакции 4, сам пользователь True 

2018-01-29 10:10:15.9528 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'superkinder' 

2018-01-29 10:10:15.9528 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'superkinder' 

2018-01-29 10:10:16.0418 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '0' to 'superkinder' 

2018-01-29 10:10:16.0468 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'superkinder' 

2018-01-29 10:10:16.0468 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'superkinder' 

2018-01-29 10:10:16.1318 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '1' to 'infom' 

2018-01-29 10:10:16.1378 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'infom' 

2018-01-29 10:10:16.1378 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-29 10:10:16.2244 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '2' to 'tretyakroman' 

2018-01-29 10:10:16.2244 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'tretyakroman' 

2018-01-29 10:10:16.2346 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'tretyakroman' 

2018-01-29 10:10:16.3134 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '3' to 'sergeiaf' 

2018-01-29 10:10:16.3134 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'sergeiaf' 

2018-01-29 10:10:16.3134 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'sergeiaf' 

2018-01-29 10:10:16.4117 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'superkinder' 

2018-01-29 10:10:16.4117 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'superkinder' 

2018-01-29 10:10:16.4950 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'superkinder'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'superkinder'), 0) as Bal  

2018-01-29 10:10:16.5768 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @superkinder составляет -515,00 

2018-01-29 10:10:16.5768 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:superkinder amount:485 to:infom 

2018-01-29 10:10:16.5768 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('superkinder' ,485 ,'infom' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-29 10:10:16.6789 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-29 10:10:16.7617 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | INFO | Отправка сообщения пользователю о новой транзакции в личный чат 

2018-01-29 10:10:16.9278 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'infom' 

2018-01-29 10:10:16.9278 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-29 10:10:17.0146 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'infom'), 0) as Bal  

2018-01-29 10:10:17.0971 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @infom составляет -1121,00 

2018-01-29 10:10:17.0971 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:superkinder amount:485 to:tretyakroman 

2018-01-29 10:10:17.1071 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('superkinder' ,485 ,'tretyakroman' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-29 10:10:17.2147 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'tretyakroman' 

2018-01-29 10:10:17.2935 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | INFO | Отправка сообщения пользователю о новой транзакции в личный чат 

2018-01-29 10:10:17.4700 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | ERROR | Удаленный сервер возвратил ошибку: (400) Недопустимый запрос. 

2018-01-29 10:10:17.4700 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'tretyakroman' 

2018-01-29 10:10:17.4700 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'tretyakroman' 

2018-01-29 10:10:17.5590 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'tretyakroman'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'tretyakroman'), 0) as Bal  

2018-01-29 10:10:17.6399 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @tretyakroman составляет 2,00 

2018-01-29 10:10:17.6399 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:superkinder amount:485 to:sergeiaf 

2018-01-29 10:10:17.6399 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('superkinder' ,485 ,'sergeiaf' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-29 10:10:17.7402 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'sergeiaf' 

2018-01-29 10:10:17.8189 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | INFO | Отправка сообщения пользователю о новой транзакции в личный чат 

2018-01-29 10:10:18.0026 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'sergeiaf' 

2018-01-29 10:10:18.0026 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'sergeiaf' 

2018-01-29 10:10:18.0850 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'sergeiaf'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'sergeiaf'), 0) as Bal  

2018-01-29 10:10:18.1760 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @sergeiaf составляет -710,00 

2018-01-29 10:10:18.1760 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Обнаружена команда мультитранзакции, будет добавлено несколько транзакция с делением суммы на целые части
Транзакция 105 успешно добавлена
Транзакция 106 успешно добавлена
Транзакция 107 успешно добавлена
Баланс пользователя @superkinder составляет -515,00
Баланс пользователя @infom составляет -1121,00
Баланс пользователя @tretyakroman составляет 2,00
Баланс пользователя @sergeiaf составляет -710,00
 

2018-01-29 10:10:18.3527 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-29 10:10:18.3577 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT 147141378 ,'private' ,'', 'Superkinder' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = 147141378) 

2018-01-29 10:10:18.4368 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-29 10:10:18.4368 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT 147141378 , 147141378, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = 147141378 AND [user_id] = 147141378) 

2018-01-29 10:10:33.9782 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-29 10:10:33.9842 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:670 user_id:288805897 chat_id:-156558308 username:TretyakRoman name: Третьяк Роман date: 1517209832 message:'/d' 

2018-01-29 10:10:33.9842 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-29 10:10:33.9842 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-29 10:10:33.9992 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-29 10:10:34.0782 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'TretyakRoman'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'TretyakRoman'), 0) as Bal  

2018-01-29 10:10:34.1590 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'TretyakRoman' GROUP BY to_user 

2018-01-29 10:10:34.2384 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: TretyakRoman to: Infom amount: 343,00  

2018-01-29 10:10:34.2384 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: TretyakRoman to: Sergeiaf amount: 144,00  

2018-01-29 10:10:34.2491 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: TretyakRoman to: superkinder amount: -485,00  

2018-01-29 10:10:34.2491 | DeeBeeTeeDB.DBAPI.Command_details | INFO | Возврат результата команды details с сообщениемДетали пользователя @TretyakRoman. Баланс: 2,00
 @Infom должен 343,00 @TretyakRoman
 @Sergeiaf должен 144,00 @TretyakRoman
 @TretyakRoman должен 485,00 @superkinder
 

2018-01-29 10:10:34.4591 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-29 10:10:34.4591 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT -156558308 ,'group' ,'ОФФшор', 'TretyakRoman' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = -156558308) 

2018-01-29 10:10:34.5423 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-29 10:10:34.5473 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT -156558308 , 288805897, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = -156558308 AND [user_id] = 288805897) 

2018-01-29 10:10:38.0256 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 300 

2018-01-29 10:10:43.5105 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-29 10:10:43.5155 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:673 user_id:147141378 chat_id:147141378 username:Superkinder name: Михаил Сенокосов date: 1517209842 message:'/d' 

2018-01-29 10:10:43.5155 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-29 10:10:43.5155 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'Superkinder' 

2018-01-29 10:10:43.5325 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Superkinder' 

2018-01-29 10:10:43.6120 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Superkinder'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Superkinder'), 0) as Bal  

2018-01-29 10:10:43.6987 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'Superkinder' GROUP BY to_user 

2018-01-29 10:10:43.7865 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Superkinder to: Infom amount: -30,00  

